FECHA,COD_ALMACEN,COD_SKU,DESC_SKU,DEMANDA
22-01-18,W113,PT-005,SKU_5,1
22-01-18,W113,PT-020,SKU_20,3
22-01-18,W113,PT-014,SKU_14,15
22-01-18,W113,PT-065,SKU_65,1
22-01-18,W113,PT-017,SKU_17,4
23-01-18,W113,PT-003,SKU_3,5
23-01-18,W113,PT-032,SKU_32,9
23-01-18,W113,PT-020,SKU_20,3
23-01-18,W113,PT-022,SKU_22,19
23-01-18,W113,PT-025,SKU_25,9
23-01-18,W113,PT-027,SKU_27,1
23-01-18,W113,PT-014,SKU_14,11
23-01-18,W113,PT-012,SKU_12,2
23-01-18,W113,PT-002,SKU_2,6
24-01-18,W113,PT-016,SKU_16,16
24-01-18,W113,PT-026,SKU_26,12
24-01-18,W113,PT-014,SKU_14,12
24-01-18,W113,PT-037,SKU_37,1
25-01-18,W113,PT-031,SKU_31,6
25-01-18,W113,PT-049,SKU_49,1
26-01-18,W113,PT-016,SKU_16,13
26-01-18,W113,PT-001,SKU_1,20
26-01-18,W113,PT-007,SKU_7,1
26-01-18,W113,PT-029,SKU_29,8
26-01-18,W113,PT-030,SKU_30,4
26-01-18,W113,PT-014,SKU_14,20
26-01-18,W113,PT-047,SKU_47,4
26-01-18,W113,PT-060,SKU_60,2
29-01-18,W113,PT-016,SKU_16,14
29-01-18,W113,PT-020,SKU_20,2
23-01-18,W113,PT-039,SKU_39,1
23-01-18,W113,PT-005,SKU_5,6
26-01-18,W113,PT-019,SKU_19,11
29-01-18,W113,PT-010,SKU_10,1
30-01-18,W113,PT-032,SKU_32,1
31-01-18,W113,PT-055,SKU_55,4
31-01-18,W113,PT-022,SKU_22,26
03-01-18,W113,PT-019,SKU_19,9
03-01-18,W113,PT-036,SKU_36,3
03-01-18,W113,PT-015,SKU_15,6
27-01-18,W113,PT-001,SKU_1,26
27-01-18,W113,PT-055,SKU_55,19
27-01-18,W113,PT-020,SKU_20,1
27-01-18,W113,PT-017,SKU_17,15
27-01-18,W113,PT-052,SKU_52,9
27-01-18,W113,PT-013,SKU_13,38
07-01-18,W113,PT-025,SKU_25,55
07-01-18,W113,PT-003,SKU_3,20
07-01-18,W113,PT-026,SKU_26,12
07-01-18,W113,PT-055,SKU_55,12
07-01-18,W113,PT-006,SKU_6,1
07-01-18,W113,PT-052,SKU_52,4
17-01-18,W113,PT-029,SKU_29,5
31-01-18,W113,PT-035,SKU_35,1
03-01-18,W113,PT-026,SKU_26,13
03-01-18,W113,PT-058,SKU_58,2
17-01-18,W113,PT-049,SKU_49,3
17-01-18,W113,PT-006,SKU_6,1
17-01-18,W113,PT-058,SKU_58,1
29-01-18,W113,PT-057,SKU_57,1
30-01-18,W113,PT-037,SKU_37,1
07-01-18,W113,PT-057,SKU_57,1
29-01-18,W113,PT-047,SKU_47,1
13-01-18,W113,PT-017,SKU_17,13
01-01-18,W113,PT-001,SKU_1,21
01-01-18,W113,PT-038,SKU_38,4
01-01-18,W113,PT-018,SKU_18,1
01-01-18,W113,PT-047,SKU_47,3
04-01-18,W113,PT-003,SKU_3,6
13-01-18,W113,PT-030,SKU_30,3
13-01-18,W113,PT-022,SKU_22,55
13-01-18,W113,PT-006,SKU_6,2
01-01-18,W113,PT-034,SKU_34,2
04-01-18,W113,PT-051,SKU_51,59
04-01-18,W113,PT-048,SKU_48,4
04-01-18,W113,PT-042,SKU_42,2
02-01-18,W113,PT-019,SKU_19,11
02-01-18,W113,PT-012,SKU_12,4
02-01-18,W113,PT-033,SKU_33,7
02-01-18,W113,PT-045,SKU_45,2
02-01-18,W113,PT-018,SKU_18,3
05-01-18,W113,PT-011,SKU_11,3
04-01-18,W113,PT-032,SKU_32,2
05-01-18,W113,PT-026,SKU_26,21
05-01-18,W113,PT-042,SKU_42,11
05-01-18,W113,PT-047,SKU_47,1
06-01-18,W113,PT-029,SKU_29,11
06-01-18,W113,PT-014,SKU_14,19
06-01-18,W113,PT-003,SKU_3,21
06-01-18,W113,PT-031,SKU_31,5
06-01-18,W113,PT-004,SKU_4,1
06-01-18,W113,PT-033,SKU_33,3
06-01-18,W113,PT-022,SKU_22,32
08-01-18,W113,PT-015,SKU_15,8
08-01-18,W113,PT-034,SKU_34,1
08-01-18,W113,PT-040,SKU_40,1
06-01-18,W113,PT-054,SKU_54,1
09-01-18,W113,PT-033,SKU_33,8
09-01-18,W113,PT-020,SKU_20,1
10-01-18,W113,PT-066,SKU_66,1
10-01-18,W113,PT-010,SKU_10,4
10-01-18,W113,PT-020,SKU_20,2
10-01-18,W113,PT-034,SKU_34,2
10-01-18,W113,PT-013,SKU_13,28
10-01-18,W113,PT-029,SKU_29,6
10-01-18,W113,PT-026,SKU_26,9
10-01-18,W113,PT-055,SKU_55,3
11-01-18,W113,PT-001,SKU_1,16
11-01-18,W113,PT-055,SKU_55,5
11-01-18,W113,PT-038,SKU_38,1
11-01-18,W113,PT-045,SKU_45,1
12-01-18,W113,PT-031,SKU_31,4
11-01-18,W113,PT-019,SKU_19,4
10-01-18,W113,PT-009,SKU_9,2
11-01-18,W113,PT-047,SKU_47,2
12-01-18,W113,PT-014,SKU_14,16
28-01-18,W113,PT-025,SKU_25,65
28-01-18,W113,PT-008,SKU_8,2
28-01-18,W113,PT-029,SKU_29,14
28-01-18,W113,PT-023,SKU_23,4
28-01-18,W113,PT-022,SKU_22,40
28-01-18,W113,PT-001,SKU_1,42
28-01-18,W113,PT-060,SKU_60,1
28-01-18,W113,PT-047,SKU_47,4
28-01-18,W113,PT-057,SKU_57,3
28-01-18,W113,PT-003,SKU_3,43
28-01-18,W113,PT-018,SKU_18,3
09-01-18,W113,PT-049,SKU_49,1
09-01-18,W113,PT-009,SKU_9,1
09-01-18,W113,PT-043,SKU_43,1
09-01-18,W113,PT-037,SKU_37,3
09-01-18,W113,PT-055,SKU_55,7
12-01-18,W113,PT-047,SKU_47,3
12-01-18,W113,PT-052,SKU_52,1
14-01-18,W113,PT-013,SKU_13,60
14-01-18,W113,PT-056,SKU_56,2
14-01-18,W113,PT-023,SKU_23,6
14-01-18,W113,PT-011,SKU_11,7
14-01-18,W113,PT-036,SKU_36,5
14-01-18,W113,PT-028,SKU_28,2
14-01-18,W113,PT-054,SKU_54,1
16-01-18,W113,PT-003,SKU_3,4
16-01-18,W113,PT-056,SKU_56,3
16-01-18,W113,PT-038,SKU_38,3
16-01-18,W113,PT-006,SKU_6,1
16-01-18,W113,PT-018,SKU_18,1
18-01-18,W113,PT-003,SKU_3,8
18-01-18,W113,PT-017,SKU_17,6
18-01-18,W113,PT-029,SKU_29,8
18-01-18,W113,PT-004,SKU_4,1
18-01-18,W113,PT-008,SKU_8,3
19-01-18,W113,PT-025,SKU_25,16
19-01-18,W113,PT-007,SKU_7,1
19-01-18,W113,PT-023,SKU_23,6
20-01-18,W113,PT-048,SKU_48,8
20-01-18,W113,PT-030,SKU_30,3
20-01-18,W113,PT-042,SKU_42,2
20-01-18,W113,PT-017,SKU_17,14
20-01-18,W113,PT-055,SKU_55,12
20-01-18,W113,PT-038,SKU_38,5
14-01-18,W113,PT-035,SKU_35,1
20-01-18,W113,PT-033,SKU_33,5
20-01-18,W113,PT-006,SKU_6,3
20-01-18,W113,PT-037,SKU_37,5
20-01-18,W113,PT-054,SKU_54,1
15-01-18,W113,PT-013,SKU_13,14
15-01-18,W113,PT-015,SKU_15,3
15-01-18,W113,PT-009,SKU_9,2
15-01-18,W113,PT-022,SKU_22,25
15-01-18,W113,PT-055,SKU_55,4
15-01-18,W113,PT-027,SKU_27,1
19-01-18,W113,PT-018,SKU_18,2
21-01-18,W113,PT-048,SKU_48,11
21-01-18,W113,PT-014,SKU_14,19
21-01-18,W113,PT-055,SKU_55,20
21-01-18,W113,PT-060,SKU_60,2
19-01-18,W113,PT-052,SKU_52,2
22-01-18,W113,PT-051,SKU_51,36
22-01-18,W113,PT-003,SKU_3,8
22-01-18,W113,PT-040,SKU_40,12
22-01-18,W113,PT-052,SKU_52,1
23-01-18,W113,PT-021,SKU_21,2
23-01-18,W113,PT-018,SKU_18,4
23-01-18,W113,PT-042,SKU_42,8
23-01-18,W113,PT-055,SKU_55,3
23-01-18,W113,PT-017,SKU_17,11
24-01-18,W113,PT-032,SKU_32,2
24-01-18,W113,PT-055,SKU_55,4
24-01-18,W113,PT-023,SKU_23,4
25-01-18,W113,PT-019,SKU_19,7
25-01-18,W113,PT-011,SKU_11,1
25-01-18,W113,PT-015,SKU_15,6
25-01-18,W113,PT-055,SKU_55,4
25-01-18,W113,PT-037,SKU_37,3
26-01-18,W113,PT-025,SKU_25,17
26-01-18,W113,PT-041,SKU_41,1
26-01-18,W113,PT-022,SKU_22,29
26-01-18,W113,PT-015,SKU_15,6
26-01-18,W113,PT-046,SKU_46,1
26-01-18,W113,PT-054,SKU_54,1
29-01-18,W113,PT-032,SKU_32,1
29-01-18,W113,PT-067,SKU_67,1
22-01-18,W113,PT-009,SKU_9,3
23-01-18,W113,PT-046,SKU_46,1
24-01-18,W113,PT-027,SKU_27,2
25-01-18,W113,PT-008,SKU_8,1
26-01-18,W113,PT-056,SKU_56,2
26-01-18,W113,PT-035,SKU_35,3
29-01-18,W113,PT-001,SKU_1,18
29-01-18,W113,PT-058,SKU_58,2
29-01-18,W113,PT-039,SKU_39,2
29-01-18,W113,PT-002,SKU_2,4
25-01-18,W113,PT-042,SKU_42,3
30-01-18,W113,PT-047,SKU_47,4
30-01-18,W113,PT-023,SKU_23,3
30-01-18,W113,PT-022,SKU_22,24
30-01-18,W113,PT-013,SKU_13,14
31-01-18,W113,PT-005,SKU_5,6
31-01-18,W113,PT-011,SKU_11,3
31-01-18,W113,PT-014,SKU_14,10
31-01-18,W113,PT-006,SKU_6,1
31-01-18,W113,PT-010,SKU_10,7
03-01-18,W113,PT-001,SKU_1,10
03-01-18,W113,PT-021,SKU_21,1
27-01-18,W113,PT-002,SKU_2,10
27-01-18,W113,PT-010,SKU_10,10
27-01-18,W113,PT-022,SKU_22,32
27-01-18,W113,PT-018,SKU_18,2
27-01-18,W113,PT-027,SKU_27,2
27-01-18,W113,PT-029,SKU_29,28
07-01-18,W113,PT-041,SKU_41,4
07-01-18,W113,PT-043,SKU_43,2
17-01-18,W113,PT-017,SKU_17,4
17-01-18,W113,PT-019,SKU_19,13
27-01-18,W113,PT-030,SKU_30,1
27-01-18,W113,PT-007,SKU_7,1
07-01-18,W113,PT-033,SKU_33,3
17-01-18,W113,PT-038,SKU_38,1
17-01-18,W113,PT-012,SKU_12,3
29-01-18,W113,PT-037,SKU_37,1
03-01-18,W113,PT-010,SKU_10,3
07-01-18,W113,PT-047,SKU_47,4
07-01-18,W113,PT-002,SKU_2,4
13-01-18,W113,PT-026,SKU_26,21
13-01-18,W113,PT-025,SKU_25,38
13-01-18,W113,PT-038,SKU_38,5
13-01-18,W113,PT-019,SKU_19,7
13-01-18,W113,PT-047,SKU_47,4
01-01-18,W113,PT-036,SKU_36,2
01-01-18,W113,PT-046,SKU_46,2
02-01-18,W113,PT-007,SKU_7,2
02-01-18,W113,PT-052,SKU_52,2
04-01-18,W113,PT-043,SKU_43,1
13-01-18,W113,PT-020,SKU_20,3
13-01-18,W113,PT-009,SKU_9,6
13-01-18,W113,PT-023,SKU_23,2
01-01-18,W113,PT-023,SKU_23,2
04-01-18,W113,PT-011,SKU_11,2
04-01-18,W113,PT-014,SKU_14,12
04-01-18,W113,PT-029,SKU_29,4
02-01-18,W113,PT-032,SKU_32,1
02-01-18,W113,PT-010,SKU_10,7
02-01-18,W113,PT-017,SKU_17,5
02-01-18,W113,PT-040,SKU_40,2
05-01-18,W113,PT-043,SKU_43,2
05-01-18,W113,PT-013,SKU_13,27
04-01-18,W113,PT-030,SKU_30,1
04-01-18,W113,PT-058,SKU_58,1
13-01-18,W113,PT-033,SKU_33,3
13-01-18,W113,PT-045,SKU_45,2
02-01-18,W113,PT-031,SKU_31,3
05-01-18,W113,PT-021,SKU_21,1
05-01-18,W113,PT-015,SKU_15,2
05-01-18,W113,PT-007,SKU_7,1
04-01-18,W113,PT-040,SKU_40,2
06-01-18,W113,PT-051,SKU_51,33
08-01-18,W113,PT-019,SKU_19,14
08-01-18,W113,PT-017,SKU_17,11
08-01-18,W113,PT-036,SKU_36,5
08-01-18,W113,PT-003,SKU_3,30
09-01-18,W113,PT-025,SKU_25,26
05-01-18,W113,PT-038,SKU_38,1
06-01-18,W113,PT-041,SKU_41,1
06-01-18,W113,PT-027,SKU_27,1
06-01-18,W113,PT-034,SKU_34,2
08-01-18,W113,PT-011,SKU_11,5
09-01-18,W113,PT-010,SKU_10,3
10-01-18,W113,PT-038,SKU_38,2
10-01-18,W113,PT-052,SKU_52,3
10-01-18,W113,PT-012,SKU_12,2
10-01-18,W113,PT-021,SKU_21,3
11-01-18,W113,PT-013,SKU_13,17
11-01-18,W113,PT-005,SKU_5,1
11-01-18,W113,PT-030,SKU_30,3
11-01-18,W113,PT-014,SKU_14,13
11-01-18,W113,PT-042,SKU_42,13
11-01-18,W113,PT-003,SKU_3,8
11-01-18,W113,PT-029,SKU_29,7
11-01-18,W113,PT-049,SKU_49,1
12-01-18,W113,PT-025,SKU_25,29
12-01-18,W113,PT-023,SKU_23,5
12-01-18,W113,PT-009,SKU_9,2
12-01-18,W113,PT-026,SKU_26,10
11-01-18,W113,PT-039,SKU_39,1
12-01-18,W113,PT-051,SKU_51,52
12-01-18,W113,PT-013,SKU_13,22
28-01-18,W113,PT-037,SKU_37,8
28-01-18,W113,PT-041,SKU_41,3
28-01-18,W113,PT-028,SKU_28,1
09-01-18,W113,PT-046,SKU_46,1
12-01-18,W113,PT-033,SKU_33,1
12-01-18,W113,PT-002,SKU_2,1
14-01-18,W113,PT-019,SKU_19,5
14-01-18,W113,PT-016,SKU_16,23
14-01-18,W113,PT-048,SKU_48,6
14-01-18,W113,PT-014,SKU_14,18
14-01-18,W113,PT-017,SKU_17,16
14-01-18,W113,PT-015,SKU_15,3
14-01-18,W113,PT-049,SKU_49,1
14-01-18,W113,PT-046,SKU_46,2
14-01-18,W113,PT-033,SKU_33,2
15-01-18,W113,PT-008,SKU_8,1
16-01-18,W113,PT-036,SKU_36,3
16-01-18,W113,PT-002,SKU_2,1
16-01-18,W113,PT-010,SKU_10,1
18-01-18,W113,PT-059,SKU_59,1
18-01-18,W113,PT-049,SKU_49,1
20-01-18,W113,PT-007,SKU_7,4
20-01-18,W113,PT-005,SKU_5,6
20-01-18,W113,PT-020,SKU_20,3
20-01-18,W113,PT-021,SKU_21,4
20-01-18,W113,PT-016,SKU_16,22
20-01-18,W113,PT-024,SKU_24,1
20-01-18,W113,PT-036,SKU_36,4
16-01-18,W113,PT-042,SKU_42,5
18-01-18,W113,PT-062,SKU_62,1
18-01-18,W113,PT-012,SKU_12,1
19-01-18,W113,PT-008,SKU_8,6
19-01-18,W113,PT-003,SKU_3,15
19-01-18,W113,PT-009,SKU_9,5
20-01-18,W113,PT-035,SKU_35,1
20-01-18,W113,PT-041,SKU_41,1
20-01-18,W113,PT-060,SKU_60,2
15-01-18,W113,PT-044,SKU_44,2
15-01-18,W113,PT-039,SKU_39,4
15-01-18,W113,PT-014,SKU_14,13
15-01-18,W113,PT-003,SKU_3,10
19-01-18,W113,PT-037,SKU_37,3
21-01-18,W113,PT-026,SKU_26,20
21-01-18,W113,PT-003,SKU_3,37
21-01-18,W113,PT-023,SKU_23,9
21-01-18,W113,PT-047,SKU_47,8
21-01-18,W113,PT-045,SKU_45,4
21-01-18,W113,PT-034,SKU_34,4
15-01-18,W113,PT-050,SKU_50,1
21-01-18,W113,PT-009,SKU_9,7
22-01-18,W113,PT-016,SKU_16,11
22-01-18,W113,PT-025,SKU_25,11
22-01-18,W113,PT-002,SKU_2,4
22-01-18,W113,PT-022,SKU_22,36
22-01-18,W113,PT-015,SKU_15,7
23-01-18,W113,PT-016,SKU_16,16
23-01-18,W113,PT-048,SKU_48,4
23-01-18,W113,PT-049,SKU_49,3
24-01-18,W113,PT-013,SKU_13,19
24-01-18,W113,PT-010,SKU_10,3
25-01-18,W113,PT-007,SKU_7,1
25-01-18,W113,PT-051,SKU_51,34
25-01-18,W113,PT-022,SKU_22,26
25-01-18,W113,PT-017,SKU_17,5
25-01-18,W113,PT-029,SKU_29,5
26-01-18,W113,PT-055,SKU_55,7
26-01-18,W113,PT-024,SKU_24,2
26-01-18,W113,PT-065,SKU_65,1
29-01-18,W113,PT-007,SKU_7,1
29-01-18,W113,PT-013,SKU_13,13
29-01-18,W113,PT-048,SKU_48,7
22-01-18,W113,PT-031,SKU_31,2
24-01-18,W113,PT-011,SKU_11,3
24-01-18,W113,PT-029,SKU_29,4
26-01-18,W113,PT-021,SKU_21,3
29-01-18,W113,PT-034,SKU_34,1
29-01-18,W113,PT-003,SKU_3,1
29-01-18,W113,PT-017,SKU_17,3
29-01-18,W113,PT-046,SKU_46,1
25-01-18,W113,PT-036,SKU_36,6
30-01-18,W113,PT-003,SKU_3,6
30-01-18,W113,PT-029,SKU_29,5
30-01-18,W113,PT-014,SKU_14,17
30-01-18,W113,PT-034,SKU_34,2
30-01-18,W113,PT-042,SKU_42,11
31-01-18,W113,PT-019,SKU_19,11
31-01-18,W113,PT-048,SKU_48,1
31-01-18,W113,PT-021,SKU_21,2
31-01-18,W113,PT-039,SKU_39,1
31-01-18,W113,PT-038,SKU_38,4
03-01-18,W113,PT-033,SKU_33,3
03-01-18,W113,PT-030,SKU_30,3
03-01-18,W113,PT-022,SKU_22,13
03-01-18,W113,PT-014,SKU_14,13
03-01-18,W113,PT-042,SKU_42,8
03-01-18,W113,PT-055,SKU_55,5
03-01-18,W113,PT-046,SKU_46,2
27-01-18,W113,PT-025,SKU_25,50
27-01-18,W113,PT-014,SKU_14,13
27-01-18,W113,PT-039,SKU_39,10
27-01-18,W113,PT-024,SKU_24,1
27-01-18,W113,PT-054,SKU_54,5
07-01-18,W113,PT-038,SKU_38,1
07-01-18,W113,PT-017,SKU_17,10
07-01-18,W113,PT-031,SKU_31,4
07-01-18,W113,PT-005,SKU_5,4
07-01-18,W113,PT-011,SKU_11,7
07-01-18,W113,PT-014,SKU_14,9
17-01-18,W113,PT-025,SKU_25,24
17-01-18,W113,PT-003,SKU_3,8
17-01-18,W113,PT-002,SKU_2,3
30-01-18,W113,PT-001,SKU_1,17
03-01-18,W113,PT-018,SKU_18,2
03-01-18,W113,PT-002,SKU_2,6
27-01-18,W113,PT-035,SKU_35,1
17-01-18,W113,PT-016,SKU_16,20
17-01-18,W113,PT-040,SKU_40,3
17-01-18,W113,PT-018,SKU_18,2
03-01-18,W113,PT-008,SKU_8,1
03-01-18,W113,PT-038,SKU_38,2
03-01-18,W113,PT-034,SKU_34,1
07-01-18,W113,PT-007,SKU_7,2
13-01-18,W113,PT-032,SKU_32,2
13-01-18,W113,PT-011,SKU_11,6
13-01-18,W113,PT-039,SKU_39,10
13-01-18,W113,PT-066,SKU_66,1
01-01-18,W113,PT-025,SKU_25,32
01-01-18,W113,PT-013,SKU_13,28
01-01-18,W113,PT-015,SKU_15,4
01-01-18,W113,PT-005,SKU_5,4
01-01-18,W113,PT-055,SKU_55,5
01-01-18,W113,PT-048,SKU_48,1
02-01-18,W113,PT-006,SKU_6,2
02-01-18,W113,PT-026,SKU_26,8
02-01-18,W113,PT-001,SKU_1,20
04-01-18,W113,PT-008,SKU_8,1
04-01-18,W113,PT-010,SKU_10,3
04-01-18,W113,PT-044,SKU_44,1
04-01-18,W113,PT-055,SKU_55,3
04-01-18,W113,PT-047,SKU_47,5
13-01-18,W113,PT-034,SKU_34,2
02-01-18,W113,PT-002,SKU_2,3
02-01-18,W113,PT-049,SKU_49,4
05-01-18,W113,PT-005,SKU_5,7
04-01-18,W113,PT-038,SKU_38,2
02-01-18,W113,PT-024,SKU_24,1
02-01-18,W113,PT-042,SKU_42,6
02-01-18,W113,PT-009,SKU_9,1
05-01-18,W113,PT-052,SKU_52,4
05-01-18,W113,PT-039,SKU_39,3
05-01-18,W113,PT-006,SKU_6,1
05-01-18,W113,PT-029,SKU_29,10
05-01-18,W113,PT-066,SKU_66,1
05-01-18,W113,PT-057,SKU_57,4
06-01-18,W113,PT-026,SKU_26,26
06-01-18,W113,PT-005,SKU_5,6
06-01-18,W113,PT-066,SKU_66,1
06-01-18,W113,PT-015,SKU_15,5
08-01-18,W113,PT-031,SKU_31,1
06-01-18,W113,PT-002,SKU_2,6
08-01-18,W113,PT-048,SKU_48,6
09-01-18,W113,PT-047,SKU_47,6
09-01-18,W113,PT-019,SKU_19,6
10-01-18,W113,PT-023,SKU_23,4
11-01-18,W113,PT-026,SKU_26,7
11-01-18,W113,PT-037,SKU_37,1
11-01-18,W113,PT-058,SKU_58,2
11-01-18,W113,PT-060,SKU_60,1
12-01-18,W113,PT-016,SKU_16,22
12-01-18,W113,PT-020,SKU_20,2
12-01-18,W113,PT-035,SKU_35,1
09-01-18,W113,PT-056,SKU_56,1
09-01-18,W113,PT-030,SKU_30,1
10-01-18,W113,PT-019,SKU_19,11
10-01-18,W113,PT-048,SKU_48,5
10-01-18,W113,PT-030,SKU_30,2
10-01-18,W113,PT-018,SKU_18,2
10-01-18,W113,PT-049,SKU_49,5
12-01-18,W113,PT-008,SKU_8,3
12-01-18,W113,PT-032,SKU_32,2
28-01-18,W113,PT-017,SKU_17,12
28-01-18,W113,PT-030,SKU_30,4
28-01-18,W113,PT-014,SKU_14,12
28-01-18,W113,PT-058,SKU_58,4
28-01-18,W113,PT-055,SKU_55,21
28-01-18,W113,PT-027,SKU_27,2
28-01-18,W113,PT-002,SKU_2,3
28-01-18,W113,PT-005,SKU_5,3
09-01-18,W113,PT-036,SKU_36,2
09-01-18,W113,PT-040,SKU_40,1
14-01-18,W113,PT-007,SKU_7,1
14-01-18,W113,PT-029,SKU_29,23
10-01-18,W113,PT-024,SKU_24,1
14-01-18,W113,PT-020,SKU_20,4
14-01-18,W113,PT-061,SKU_61,1
14-01-18,W113,PT-005,SKU_5,2
15-01-18,W113,PT-001,SKU_1,13
16-01-18,W113,PT-021,SKU_21,6
16-01-18,W113,PT-015,SKU_15,2
16-01-18,W113,PT-017,SKU_17,2
18-01-18,W113,PT-001,SKU_1,17
18-01-18,W113,PT-022,SKU_22,24
18-01-18,W113,PT-042,SKU_42,11
18-01-18,W113,PT-058,SKU_58,1
18-01-18,W113,PT-016,SKU_16,14
18-01-18,W113,PT-054,SKU_54,1
19-01-18,W113,PT-017,SKU_17,9
20-01-18,W113,PT-067,SKU_67,1
20-01-18,W113,PT-015,SKU_15,5
20-01-18,W113,PT-014,SKU_14,15
20-01-18,W113,PT-049,SKU_49,3
20-01-18,W113,PT-058,SKU_58,1
20-01-18,W113,PT-039,SKU_39,14
20-01-18,W113,PT-051,SKU_51,57
16-01-18,W113,PT-005,SKU_5,1
19-01-18,W113,PT-051,SKU_51,62
19-01-18,W113,PT-002,SKU_2,3
19-01-18,W113,PT-014,SKU_14,25
20-01-18,W113,PT-002,SKU_2,4
20-01-18,W113,PT-018,SKU_18,3
20-01-18,W113,PT-044,SKU_44,1
15-01-18,W113,PT-019,SKU_19,1
15-01-18,W113,PT-004,SKU_4,1
15-01-18,W113,PT-030,SKU_30,4
15-01-18,W113,PT-038,SKU_38,2
15-01-18,W113,PT-012,SKU_12,3
15-01-18,W113,PT-058,SKU_58,1
21-01-18,W113,PT-037,SKU_37,7
21-01-18,W113,PT-056,SKU_56,2
21-01-18,W113,PT-010,SKU_10,4
21-01-18,W113,PT-015,SKU_15,4
21-01-18,W113,PT-046,SKU_46,2
21-01-18,W113,PT-006,SKU_6,6
21-01-18,W113,PT-054,SKU_54,3
19-01-18,W113,PT-039,SKU_39,1
22-01-18,W113,PT-026,SKU_26,13
22-01-18,W113,PT-048,SKU_48,11
22-01-18,W113,PT-034,SKU_34,2
22-01-18,W113,PT-049,SKU_49,1
22-01-18,W113,PT-023,SKU_23,1
22-01-18,W113,PT-010,SKU_10,1
22-01-18,W113,PT-042,SKU_42,4
22-01-18,W113,PT-027,SKU_27,1
23-01-18,W113,PT-047,SKU_47,3
23-01-18,W113,PT-060,SKU_60,1
23-01-18,W113,PT-038,SKU_38,2
23-01-18,W113,PT-023,SKU_23,1
24-01-18,W113,PT-002,SKU_2,3
24-01-18,W113,PT-005,SKU_5,4
24-01-18,W113,PT-009,SKU_9,1
25-01-18,W113,PT-026,SKU_26,24
25-01-18,W113,PT-020,SKU_20,1
26-01-18,W113,PT-017,SKU_17,6
26-01-18,W113,PT-031,SKU_31,6
26-01-18,W113,PT-033,SKU_33,3
29-01-18,W113,PT-030,SKU_30,2
22-01-18,W113,PT-041,SKU_41,3
25-01-18,W113,PT-035,SKU_35,1
25-01-18,W113,PT-058,SKU_58,2
26-01-18,W113,PT-020,SKU_20,3
26-01-18,W113,PT-012,SKU_12,1
29-01-18,W113,PT-021,SKU_21,4
29-01-18,W113,PT-049,SKU_49,4
29-01-18,W113,PT-005,SKU_5,8
25-01-18,W113,PT-033,SKU_33,3
30-01-18,W113,PT-026,SKU_26,14
30-01-18,W113,PT-025,SKU_25,13
30-01-18,W113,PT-051,SKU_51,54
30-01-18,W113,PT-011,SKU_11,2
30-01-18,W113,PT-017,SKU_17,1
30-01-18,W113,PT-055,SKU_55,2
31-01-18,W113,PT-016,SKU_16,21
31-01-18,W113,PT-012,SKU_12,6
31-01-18,W113,PT-018,SKU_18,3
31-01-18,W113,PT-033,SKU_33,2
31-01-18,W113,PT-034,SKU_34,1
03-01-18,W113,PT-017,SKU_17,3
03-01-18,W113,PT-004,SKU_4,1
03-01-18,W113,PT-003,SKU_3,6
27-01-18,W113,PT-026,SKU_26,17
27-01-18,W113,PT-033,SKU_33,4
27-01-18,W113,PT-049,SKU_49,5
07-01-18,W113,PT-029,SKU_29,16
07-01-18,W113,PT-045,SKU_45,3
07-01-18,W113,PT-020,SKU_20,2
07-01-18,W113,PT-035,SKU_35,2
17-01-18,W113,PT-026,SKU_26,12
17-01-18,W113,PT-052,SKU_52,1
29-01-18,W113,PT-055,SKU_55,1
27-01-18,W113,PT-036,SKU_36,4
27-01-18,W113,PT-060,SKU_60,1
07-01-18,W113,PT-021,SKU_21,3
17-01-18,W113,PT-020,SKU_20,1
17-01-18,W113,PT-035,SKU_35,1
17-01-18,W113,PT-015,SKU_15,4
17-01-18,W113,PT-042,SKU_42,7
17-01-18,W113,PT-055,SKU_55,1
17-01-18,W113,PT-005,SKU_5,6
03-01-18,W113,PT-005,SKU_5,3
17-01-18,W113,PT-041,SKU_41,2
17-01-18,W113,PT-054,SKU_54,1
13-01-18,W113,PT-013,SKU_13,34
13-01-18,W113,PT-052,SKU_52,4
01-01-18,W113,PT-019,SKU_19,7
01-01-18,W113,PT-026,SKU_26,13
01-01-18,W113,PT-039,SKU_39,6
01-01-18,W113,PT-022,SKU_22,38
01-01-18,W113,PT-014,SKU_14,10
01-01-18,W113,PT-033,SKU_33,1
01-01-18,W113,PT-042,SKU_42,8
02-01-18,W113,PT-051,SKU_51,55
02-01-18,W113,PT-008,SKU_8,1
02-01-18,W113,PT-020,SKU_20,2
02-01-18,W113,PT-038,SKU_38,1
02-01-18,W113,PT-037,SKU_37,3
05-01-18,W113,PT-058,SKU_58,4
02-01-18,W113,PT-030,SKU_30,2
02-01-18,W113,PT-041,SKU_41,2
05-01-18,W113,PT-008,SKU_8,1
05-01-18,W113,PT-027,SKU_27,1
06-01-18,W113,PT-016,SKU_16,23
06-01-18,W113,PT-030,SKU_30,2
06-01-18,W113,PT-035,SKU_35,1
06-01-18,W113,PT-039,SKU_39,8
06-01-18,W113,PT-012,SKU_12,4
08-01-18,W113,PT-038,SKU_38,10
08-01-18,W113,PT-021,SKU_21,3
08-01-18,W113,PT-012,SKU_12,3
